site_name,record_number,circuit_purpose,provider_name,details_service_speed,status,manual_override,data_source
OKO 08,DISCOUNTOKO9309702423_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
OKO 09,DISCOUNTOKO9385709325_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKO 09,DISCOUNTOKO3865386611_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
OKO 10,DISCOUNTOKO7424673242_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKO 10,DISCOUNTOKO7565234536_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
OKO 11,DISCOUNTOKO5326786347_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKO 11,DISCOUNTOKO7839702685_BR,Secondary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
OKO 12,DISCOUNTOKO4421310514_BR,Primary,AT&T Broadband II,300.0M x 75.0M,Enabled,False,csv_import
OKO 12,DISCOUNTOKO8292355244_BR,Secondary,BluePeak Communications ,1000.0M x 1000.0M,Enabled,False,csv_import
OKO 13,DISCOUNTOKO7155472667_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKO 13,DISCOUNTOKO4389726256_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
OKO 14,DISCOUNTOKO5507745618_BR,Primary,Vyve,500.0M x 50.0M,Enabled,False,csv_import
OKO 14,DISCOUNTOKO2449543136_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
OKO 15,DISCOUNTOKO4806066347_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
OKO 15,DISCOUNTOKO7587322491_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 01,DISCOUNTOKT6229883570_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 01,DISCOUNTOKT8316594155_BR,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,Enabled,False,csv_import
OKT 02,DISCOUNTOKT4814905441_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 02,DISCOUNTOKT4713376871_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
OKT 03,DISCOUNTOKT8587664576_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 03,DISCOUNTOKT7136327417_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
OKT 05,DISCOUNTOKT7101907548_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 05,DISCOUNTOKT4397996426_BR,Secondary,BTC Broadband,300.0M x 50.0M,Enabled,False,csv_import
OKT 06,DISCOUNTOKT5038951629_BR,Primary,Cox Business/BOI ,300.0M x 30.0M,Enabled,False,csv_import
OKT 06,DISCOUNTOKT8171187652_BR,Secondary,BTC Broadband,300.0M x 50.0M,Enabled,False,csv_import
OKT 07,DISCOUNTOKT9188866750_BR,Primary,AT&T Broadband II,500.0M x 100.0M,Enabled,False,csv_import
OKT 08,DISCOUNTOKT9185056441_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
OKT 08,DISCOUNTOKT7400545406_BR,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,Enabled,False,csv_import
ORM 01,DISCOUNTORM3783775133_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
ORM 01,DISCOUNTORM4742786451_BR,Secondary,Hunter Communications,300.0M x 100.0M,Enabled,False,csv_import
ORM 02,DISCOUNTORM5633407890_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
ORM 02,DISCOUNTORM3652808967_BR,Secondary,Hunter Communications,300.0M x 100.0M,Enabled,False,csv_import
ORP 01,,Primary,Comcast,,Enabled,False,Non-DSR
ORP 02,DISCOUNTORP5413457961_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
ORP 03,DISCOUNTORP6148426623_BR,Secondary,EB2-Ziply Fiber,500.0M x 500.0M,Enabled,False,csv_import
ORP 04,DISCOUNTORP2288287474_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
ORP 05,,Primary,Comcast,,Enabled,False,Non-DSR
ORP 07,DISCOUNTORP5262206562_BR,Primary,Ziply Fiber,1000.0M x 1000.0M,Enabled,False,csv_import
ORP 08,DISCOUNTORP9375511302_BR,Primary,TDS Telecom,300.0M x 30.0M,Enabled,False,csv_import
ORP 09,DISCOUNTORP5777437677_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
ORP 10,DISCOUNTORP2612221547_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
ORP 10,DISCOUNTORP1551996156_BR,Secondary,HiLight Internet,500.0M x 500.0M,Enabled,False,csv_import
ORP 11,DISCOUNTORP5034512711_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
ORP 12,DISCOUNTORP5412230530_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
PAC 01,DISCOUNTPAC1621602316_BR,Primary,Breezeline,300.0M x 30.0M,Enabled,False,csv_import
PAC 01,DISCOUNTPAC9327470522_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
PAN 01,DISCOUNTPAN2486824249_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
PAN 02,DISCOUNTPAN4079091463_BR,Primary,EB2-Penteledata Cable,300.0M x 30.0M,Enabled,False,csv_import
PAP 01,DISCOUNTPAP6443466537_BR,Primary,EB2-RCN Cable,250.0M x 15.0M,Enabled,False,csv_import
PAP 01,DISCOUNTPAP7969328359_BR,Secondary,EB2-Penteledata Cable,200.0M x 25.0M,Enabled,False,csv_import
PAP 02,DISCOUNTPAP8849147796_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
PAW 01,DISCOUNTPAW4123186276_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
PAW 02,DISCOUNTPAW4127140088_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
SCA 01,DISCOUNTSCA8876562784_BR,Primary,Breezeline (Formerly Atlantic Broadband),500.0M x 40.0M,Enabled,False,csv_import
SCA 01,DISCOUNTSCA2258373289_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 01,DISCOUNTSCC7639385546_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 01,DISCOUNTSCC6171205783_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 02,DISCOUNTSCC8642868200_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 02,DISCOUNTSCC6728576159_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 03,DISCOUNTSCC2769958873_BR,Primary,Comporium Com DDSL,1000.0M x 35.0M,Enabled,False,csv_import
SCC 04,DISCOUNTSCC1413657164_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 04,DISCOUNTSCC5447290387_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 05,DISCOUNTSCC6396824661_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 05,DISCOUNTSCC8618607546_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 06,DISCOUNTSCC8032504890_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 06,DISCOUNTSCC8816347991_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 07,DISCOUNTSCC1911247583_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 07,DISCOUNTSCC1304454794_BR,Secondary,Comporium Com DIA,400.0M x 400.0M,Enabled,False,csv_import
SCC 08,DISCOUNTSCC7819459202_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 08,DISCOUNTSCC2880599293_BR,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,Enabled,False,csv_import
SCC 09,DISCOUNTSCC8071449835_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 09,DISCOUNTSCC4821720602_BR,Secondary,Comporium Com,400.0M x 10.0M,Enabled,False,csv_import
SCC 10,DISCOUNTSCC4706148558_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 10,DISCOUNTSCC7291387324_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 11,DISCOUNTSCC1087210387_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 11,DISCOUNTSCC5253319694_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 12,DISCOUNTSCC1097543745_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 12,DISCOUNTSCC9483409309_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 13,DISCOUNTSCC8434893146_BR,Primary,Hargray Telephone Co.,300.0M x 30.0M,Enabled,False,csv_import
SCC 14,DISCOUNTSCC8436687053_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 15,DISCOUNTSCC6762941961_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 15,DISCOUNTSCC8875725265_BR,Secondary,Farmers Telephone Cooperative (FTC),1000.0M x 1000.0M,Enabled,False,csv_import
SCC 16,DISCOUNTSCC3157576570_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 16,DISCOUNTSCC9473270455_BR,Secondary,WideOpenWest,600.0M x 50.0M,Enabled,False,csv_import
SCC 17,DISCOUNTSCC8434917005_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SCC 17,DISCOUNTSCC3351132963_BR,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
SCC 18,DISCOUNTSCC8545294141_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
SCC 18,DISCOUNTSCC7815913310_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
SCC 19,DISCOUNTSCC8662465225_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
SCC 19,DISCOUNTSCC7732201809_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
SDR 01,DISCOUNTSDR4806066347_BR,Primary,Midcontinent,500.0M x 500.0M,Enabled,False,csv_import
SDS 01,DISCOUNTSDS1147861923_BR,Primary,Midcontinent,1000.0M x 60.0M,Enabled,False,csv_import
SDS 01,DISCOUNTSDS2198208992_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
TNC 01,DISCOUNTTNC7175468891_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TNC 01,DISCOUNTTNC9667830196_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNC 02,DISCOUNTTNC2813824673_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNC 02,DISCOUNTTNC2913356416_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNC 03,DISCOUNTTNC4499896543_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNC 03,DISCOUNTTNC8859304726_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNE 01,DISCOUNTTNE6361331165_BR,Secondary,BrightRidge Broadband,300.0M x 30.0M,Enabled,False,csv_import
TNE 02,DISCOUNTTNE4234086928_BR,Primary,Spectrum ,600.0M x 35.0M,Enabled,False,csv_import
TNK 01,DISCOUNTTNK5587641505_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TNK 02,DISCOUNTTNK8658249421_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TNK 02,DISCOUNTTNK3674211939_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNK 03,DISCOUNTTNK4806066000_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TNM 02,DISCOUNTTNM5210392829_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TNM 02,DISCOUNTTNM5328158210_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNM 03,DISCOUNTTNM3169855103_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TNM 03,DISCOUNTTNM8886393242_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNM 04,DISCOUNTTNM9210867618_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNM 04,DISCOUNTTNM8517175155_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNM 05,DISCOUNTTNM7315742306_BR,Primary,Spectrum ,600.0M x 35.0M,Enabled,False,csv_import
TNM 05,DISCOUNTTNM1622848257_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN_00,,Primary,AT&T,,Enabled,False,Non-DSR
TNN_00,,Secondary,Comcast,,Enabled,False,Non-DSR
TNN00,DISCOUNTTNN5554669555_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TNN00,DISCOUNTTNN8813110200_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 02,DISCOUNTTNN9249267847_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TNN 03,DISCOUNTTNN1974613964_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 03,DISCOUNTTNN8718815988_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 04,DISCOUNTTNN4787264345_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 04,DISCOUNTTNN9686106344_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 05,DISCOUNTTNN6157589559_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 06,DISCOUNTTNN3911275290_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TNN 07,DISCOUNTTNN3158673195_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 07,DISCOUNTTNN1115987669_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 08,DISCOUNTTNN6152301699_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TNN 08,DISCOUNTTNN2732666892_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TNN 09,DISCOUNTTNN5213552674_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TNN 09,DISCOUNTTNN4875934103_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 10,DISCOUNTTNN2514875448_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TNN 10,DISCOUNTTNN4273466161_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 11,DISCOUNTTNN4683665535_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 12,DISCOUNTTNN7136310722_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 13,DISCOUNTTNN7467294347_BR,Primary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 13,DISCOUNTTNN6794207530_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TNN 14,DISCOUNTTNN8250462721_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
TNN 14,DISCOUNTTNN7353269378_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TNN 15,DISCOUNTTNN3324307577_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 15,DISCOUNTTNN4444715324_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TNN 16,DISCOUNTTNN9770259802_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TNN 16,DISCOUNTTNN8928141194_BR,Secondary,AT&T Broadband II ,300.0M x 300.0M,Enabled,False,csv_import
TXA 01,DISCOUNTTXA2571543339_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 02,DISCOUNTTXA6137992453_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 03,DISCOUNTTXA5122584466_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 04,DISCOUNTTXA8894727134_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 04,DISCOUNTTXA3446580647_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 05,DISCOUNTTXA9968750840_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 05,DISCOUNTTXA2371967581_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 06,DISCOUNTTXA1525541102_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 06,DISCOUNTTXA2406395948_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 07,DISCOUNTTXA4458953847_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 07,DISCOUNTTXA3025832304_BR,Secondary,Astound,500.0M x 20.0M,Enabled,False,csv_import
TXA 08,DISCOUNTTXA2369208940_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 08,DISCOUNTTXA9753139363_BR,Secondary,Unite Private Networks,300.0M x 300.0M,Enabled,False,csv_import
TXA 09,DISCOUNTTXA5579649664_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 09,DISCOUNTTXA6580512411_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXA 10,DISCOUNTTXA2322759996_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 10,DISCOUNTTXA1885247581_BR-I1,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 11,DISCOUNTTXA5781487716_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 12,,Primary,Frontier,,Enabled,False,Non-DSR
TXA 13,DISCOUNTTXA6112616903_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 13,DISCOUNTTXA1404936331_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXA 14,DISCOUNTTXA3448963151_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 14,DISCOUNTTXA5614921632_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 15,DISCOUNTTXA9856193341_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 15,DISCOUNTTXA6619147928_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 16,DISCOUNTTXA1602241234_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 16,DISCOUNTTXA6329167934_BR,Secondary,Unite Private Networks,300.0M x 300.0M,Enabled,False,csv_import
TXA 17,DISCOUNTTXA5859426412_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 18,DISCOUNTTXA6633284488_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 19,DISCOUNTTXA3207300907_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 19,DISCOUNTTXA6548723335_BR-I1,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 20,DISCOUNTTXA8930281160_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 20,DISCOUNTTXA4445799138_BR,Secondary,Vyve,250.0M x 25.0M,Enabled,False,csv_import
TXA 21,DISCOUNTTXA6154154555_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXA 21,DISCOUNTTXA6355968816_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXA 22,DISCOUNTTXA5129546369_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXA 23,DISCOUNTTXA5125413163_BR,Primary,Spectrum,300.0M x 20.0M,Enabled,False,csv_import
TXA 24,DISCOUNTTXA7126548912_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 01,DISCOUNTTXC8047075353_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 01,DISCOUNTTXC9166206424_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 03,DISCOUNTTXC7266682722_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 03,DISCOUNTTXC3281295571_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 04,DISCOUNTTXC2466655537_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 05,DISCOUNTTXC3743963520_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 06,DISCOUNTTXC3215665118_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXC 06,DISCOUNTTXC1250747806_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXC 07,DISCOUNTTXC7052753150_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 07,DISCOUNTTXC4320224534_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXC 08,DISCOUNTTXC4769973963_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 08,DISCOUNTTXC9649786582_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 09,DISCOUNTTXC6699274603_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 09,DISCOUNTTXC8934440305_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 10,DISCOUNTTXC5521580172_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 11,DISCOUNTTXC7003434558_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXC 11,DISCOUNTTXC7573191521_BR,Secondary,EB2-CableOne Cable,150.0M x 15.0M,Enabled,False,csv_import
TXC 12,DISCOUNTTXC8309388146_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXC 12,DISCOUNTTXC9451259379_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 13,DISCOUNTTXC2219230507_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 13,DISCOUNTTXC7291923625_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 14,DISCOUNTTXC5873203829_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
TXC 14,DISCOUNTTXC8085636174_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 15,DISCOUNTTXC1696493638_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 15,DISCOUNTTXC7206552281_BR,Secondary,EB2-CableOne Cable,300.0M x 30.0M,Enabled,False,csv_import
TXC 16,DISCOUNTTXC3442921797_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXC 16,DISCOUNTTXC1450781476_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 17,DISCOUNTTXC7369506609_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 17,DISCOUNTTXC6169590139_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 18,DISCOUNTTXC6282264349_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 18,DISCOUNTTXC2293922263_BR,Secondary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
TXC 19,DISCOUNTTXC7257269259_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 19,DISCOUNTTXC6636887949_BR,Secondary,Vexus,300.0M x 300.0M,Enabled,False,csv_import
TXC 20,DISCOUNTTXC4170820426_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 20,DISCOUNTTXC2458780390_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXC 21,DISCOUNTTXC8303086082_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXC 21,DISCOUNTTXC4516909366_BR,Secondary,Big Bend Telephone,1000.0M x 1000.0M,Enabled,False,csv_import
TXD 00,DISCOUNTTXD9729438800_BR-I1,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD00,DISCOUNTTXD5544668490_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 01,DISCOUNTTXD8806093649_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 01,DISCOUNTTXD9054584449_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXD 02,DISCOUNTTXD4611227257_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 02,DISCOUNTTXD5311392986_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXD 04,DISCOUNTTXD2730412169_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 04,DISCOUNTTXD6056113539_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXD 05,DISCOUNTTXD5922810525_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
TXD 06,DISCOUNTTXD6268947633_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 06,DISCOUNTTXD2633675810_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXD 08,DISCOUNTTXD5673525121_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 08,DISCOUNTTXD3024804732_BR,Secondary,EB2-Frontier Fiber,500.0M x 500.0M,Enabled,False,csv_import
TXD 09,DISCOUNTTXD5153486149_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 09,DISCOUNTTXD4658468620_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXD 10,DISCOUNTTXD3019280698_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXD 10,DISCOUNTTXD4153614401_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
